=========== Algorithm Parameters =================
---- nbGranular              is set to 20
---- mu                      is set to 25
---- lambda                  is set to 40
---- nbElite                 is set to 4
---- nbClose                 is set to 5
---- nbIterPenaltyManagement is set to 100
---- targetFeasible          is set to 0.2
---- penaltyDecrease         is set to 0.85
---- penaltyIncrease         is set to 1.2
---- seed                    is set to 1
---- nbIter                  is set to 20000
---- nbIterTraces            is set to 500
---- timeLimit               is set to 2460
---- useSwapStar             is set to 1
==================================================
----- READING INSTANCE: XLDemo/XLTEST-n1048-k139.vrp
0.57 0.57 | Feas 0.21 1.00 | Pen 52.50 0.17
It   1500    246 | T(s) 14.81 | Feas 41 126323.00 126829.60 | Inf 30 126628.00 126909.56 | Div 0.51 0.56 | Feas 0.18 1.00 | Pen 52.50 0.10
It  76000   1600 | T(s) 602.31 | Feas 48 124504.00 124504.60 | Inf 25 124464.49 124667.73 | Div 0.02 0.18 | Feas 0.22 1.00 | Pen 22.87 0.10
It  76500   2100 | T(s) 605.95 | Feas 56 124504.00 124515.08 | Inf 34 125244.83 125577.58 | Div 0.06 0.16 | Feas 0.00 1.00 | Pen 23.79 0.10
It  77000   2600 | T(s) 609.36 | Feas 63 124504.00 124504.80 | Inf 36 124527.75 124757.82 | Div 0.03 0.15 | Feas 0.30 1.00 | Pen 24.75 0.10
It  77500   3100 | T(s) 612.46 | Feas 43 124504.00 124505.24 | Inf 61 124478.77 124599.66 | Div 0.03 0.10 | Feas 0.23 1.00 | Pen 25.75 0.10
It  78000   3600 | T(s) 615.41 | Feas 49 124504.00 124504.84 | Inf 43 124023.52 124272.63 | Div 0.03 0.11 | Feas 0.30 1.00 | Pen 18.98 0.10
It  78500   4100 | T(s) 619.09 | Feas 33 124504.00 124647.80 | Inf 52 125187.73 125469.91 | Div 0.10 0.11 | Feas 0.00 1.00 | Pen 23.69 0.10
It  79000   4600 | T(s) 622.35 | Feas 56 124504.00 124504.64 | Inf 49 124482.68 124696.47 | Div 0.03 0.13 | Feas 0.18 1.00 | Pen 24.17 0.10
It  79500   5100 | T(s) 625.60 | Feas 39 124504.00 124505.08 | Inf 28 124461.12 124550.06 | Div 0.03 0.11 | Feas 0.36 1.00 | Pen 21.37 0.10
It  80000   5600 | T(s) 628.88 | Feas 40 124504.00 124530.96 | Inf 38 124562.64 124641.10 | Div 0.07 0.06 | Feas 0.02 1.00 | Pen 26.16 0.10
It  80500    410 | T(s) 632.05 | Feas 40 124502.00 124505.36 | Inf 53 124398.95 124438.08 | Div 0.04 0.10 | Feas 0.21 1.00 | Pen 22.24 0.10
It  81000    910 | T(s) 635.24 | Feas 53 124502.00 124503.20 | Inf 31 124357.95 124414.37 | Div 0.03 0.11 | Feas 0.22 1.00 | Pen 22.24 0.10
It  81500   1410 | T(s) 638.73 | Feas 37 124502.00 124577.16 | Inf 34 125426.52 125662.98 | Div 0.09 0.16 | Feas 0.00 1.00 | Pen 23.14 0.10
It  82000   1910 | T(s) 642.24 | Feas 51 124502.00 124503.32 | Inf 43 124513.59 124917.35 | Div 0.03 0.15 | Feas 0.15 1.00 | Pen 28.32 0.10
It  82500   2410 | T(s) 645.44 | Feas 46 124502.00 124503.64 | Inf 54 124254.76 124496.88 | Div 0.03 0.11 | Feas 0.29 1.00 | Pen 20.87 0.10
It  83000   2910 | T(s) 648.82 | Feas 54 124502.00 124503.76 | Inf 35 124530.63 124647.96 | Div 0.03 0.11 | Feas 0.19 1.00 | Pen 25.54 0.10
It  83500   3410 | T(s) 652.11 | Feas 48 124502.00 124504.92 | Inf 39 124612.30 124795.70 | Div 0.04 0.13 | Feas 0.01 1.00 | Pen 26.58 0.10
It  84000   3910 | T(s) 655.17 | Feas 46 124502.00 124503.72 | Inf 36 124199.81 124377.02 | Div 0.03 0.10 | Feas 0.28 1.00 | Pen 19.58 0.10
It  84500   4410 | T(s) 658.60 | Feas 40 124502.00 124502.60 | Inf 31 124378.96 124504.00 | Div 0.02 0.09 | Feas 0.26 1.00 | Pen 20.38 0.10
It  85000   4910 | T(s) 662.24 | Feas 35 124502.00 124607.04 | Inf 44 124784.21 125081.44 | Div 0.09 0.09 | Feas 0.00 1.00 | Pen 24.94 0.10
It  85500   5410 | T(s) 665.58 | Feas 61 124502.00 124502.16 | Inf 36 124458.28 124571.75 | Div 0.01 0.14 | Feas 0.29 1.00 | Pen 22.06 0.10
It  86000   5910 | T(s) 669.11 | Feas 62 124502.00 124502.96 | Inf 60 124588.68 124858.98 | Div 0.03 0.14 | Feas 0.13 1.00 | Pen 27.54 0.10
It  86500   6410 | T(s) 672.37 | Feas 52 124502.00 124503.04 | Inf 35 124353.67 124537.63 | Div 0.03 0.11 | Feas 0.28 1.00 | Pen 20.29 0.10
It  87000   6910 | T(s) 676.24 | Feas 33 124502.00 124542.92 | Inf 30 124909.83 125080.97 | Div 0.08 0.13 | Feas 0.00 1.00 | Pen 25.33 0.10
It  87500   7410 | T(s) 679.46 | Feas 49 124502.00 124510.80 | Inf 26 124524.51 124809.10 | Div 0.06 0.16 | Feas 0.02 1.00 | Pen 26.36 0.10
It  88000   7910 | T(s) 682.83 | Feas 35 124502.00 124503.40 | Inf 48 124572.93 124647.02 | Div 0.04 0.13 | Feas 0.34 1.00 | Pen 23.31 0.10
It  88500   8410 | T(s) 686.08 | Feas 28 124502.00 124509.20 | Inf 38 124194.65 124391.18 | Div 0.07 0.13 | Feas 0.28 1.00 | Pen 20.21 0.10
It  89000   8910 | T(s) 689.95 | Feas 46 124502.00 124612.44 | Inf 33 124914.98 125218.91 | Div 0.09 0.18 | Feas 0.00 1.00 | Pen 25.23 0.10
It  89500   9410 | T(s) 693.12 | Feas 26 124502.00 124551.04 | Inf 63 124536.25 124661.70 | Div 0.08 0.07 | Feas 0.03 1.00 | Pen 26.25 0.10
It  90000     10 | T(s) 696.24 | Feas 34 124501.00 124504.52 | Inf 40 124491.76 124551.21 | Div 0.05 0.11 | Feas 0.33 1.00 | Pen 22.76 0.10
It  90500    510 | T(s) 699.60 | Feas 28 124501.00 124544.80 | Inf 32 124205.40 124437.33 | Div 0.09 0.15 | Feas 0.28 1.00 | Pen 19.73 0.10
It  91000   1010 | T(s) 703.03 | Feas 49 124501.00 124502.08 | Inf 25 124237.71 124509.87 | Div 0.04 0.16 | Feas 0.31 1.00 | Pen 20.13 0.10
It  91500   1510 | T(s) 706.34 | Feas 64 124501.00 124501.56 | Inf 64 124405.58 124487.89 | Div 0.02 0.06 | Feas 0.32 1.00 | Pen 20.94 0.10
It  92000   2010 | T(s) 709.76 | Feas 41 124501.00 124501.88 | Inf 38 124425.80 124547.30 | Div 0.04 0.13 | Feas 0.26 1.00 | Pen 21.79 0.10
It  92500   2510 | T(s) 712.89 | Feas 29 124501.00 124505.88 | Inf 45 124473.33 124573.73 | Div 0.06 0.12 | Feas 0.25 1.00 | Pen 26.67 0.10
It  93000   3010 | T(s) 716.13 | Feas 58 124501.00 124524.00 | Inf 60 125009.23 125433.52 | Div 0.07 0.10 | Feas 0.00 1.00 | Pen 23.12 0.10
It  93500   3510 | T(s) 719.17 | Feas 60 124501.00 124501.36 | Inf 29 124365.80 124541.15 | Div 0.02 0.14 | Feas 0.29 1.00 | Pen 20.04 0.10
It  94000   4010 | T(s) 723.02 | Feas 25 124501.00 124565.72 | Inf 45 125100.53 125284.83 | Div 0.10 0.12 | Feas 0.00 1.00 | Pen 24.53 0.10
It  94500   4510 | T(s) 725.99 | Feas 40 124501.00 124502.04 | Inf 47 124443.36 124482.23 | Div 0.04 0.08 | Feas 0.40 1.00 | Pen 21.27 0.10
It  95000   5010 | T(s) 729.41 | Feas 33 124501.00 124548.84 | Inf 36 124670.74 124753.83 | Div 0.08 0.09 | Feas 0.00 1.00 | Pen 26.56 0.10
It  95500   5510 | T(s) 732.79 | Feas 62 124501.00 124501.96 | Inf 25 124470.46 124717.60 | Div 0.04 0.21 | Feas 0.25 1.00 | Pen 23.02 0.10
It  96000   6010 | T(s) 736.25 | Feas 58 124501.00 124505.36 | Inf 64 124506.60 124610.74 | Div 0.05 0.13 | Feas 0.17 1.00 | Pen 23.49 0.10
It  96500   6510 | T(s) 739.66 | Feas 56 124501.00 124501.64 | Inf 58 124227.24 124443.64 | Div 0.03 0.11 | Feas 0.30 1.00 | Pen 20.36 0.10
It  97000   7010 | T(s) 743.36 | Feas 52 124501.00 124606.52 | Inf 36 124915.42 125292.57 | Div 0.11 0.13 | Feas 0.00 1.00 | Pen 24.92 0.10
It  97500   7510 | T(s) 746.82 | Feas 44 124501.00 124522.56 | Inf 43 124570.86 124767.35 | Div 0.07 0.09 | Feas 0.04 1.00 | Pen 25.93 0.10
It  98000   8010 | T(s) 750.09 | Feas 30 124501.00 124534.20 | Inf 34 124410.34 124609.03 | Div 0.09 0.15 | Feas 0.18 1.00 | Pen 22.48 0.10
It  98500     11 | T(s) 753.82 | Feas 63 124500.00 124501.68 | Inf 42 124555.58 124742.20 | Div 0.04 0.18 | Feas 0.22 1.00 | Pen 27.52 0.10
It  99000    511 | T(s) 757.27 | Feas 33 124500.00 124511.64 | Inf 59 123978.14 124471.77 | Div 0.08 0.17 | Feas 0.26 1.00 | Pen 20.28 0.10
It  99500   1011 | T(s) 761.20 | Feas 51 124500.00 124502.80 | Inf 43 124511.64 124677.05 | Div 0.05 0.13 | Feas 0.16 1.00 | Pen 24.82 0.10
It 100000   1511 | T(s) 764.40 | Feas 61 124500.00 124500.76 | Inf 46 124488.59 124642.77 | Div 0.03 0.14 | Feas 0.19 1.00 | Pen 25.32 0.10
It 100500   2011 | T(s) 767.60 | Feas 25 124500.00 124535.60 | Inf 54 124575.36 124783.25 | Div 0.07 0.13 | Feas 0.04 1.00 | Pen 26.34 0.10
It 101000   2511 | T(s) 771.06 | Feas 52 124500.00 124500.76 | Inf 53 124499.84 124744.41 | Div 0.03 0.16 | Feas 0.16 1.00 | Pen 22.84 0.10
It 101500   3011 | T(s) 774.69 | Feas 55 124500.00 124501.84 | Inf 51 124489.74 124618.17 | Div 0.05 0.14 | Feas 0.23 1.00 | Pen 23.29 0.10
It 102000   3511 | T(s) 778.27 | Feas 47 124500.00 124500.68 | Inf 45 124524.47 124648.42 | Div 0.03 0.14 | Feas 0.37 1.00 | Pen 24.23 0.10
It 102500   4011 | T(s) 781.39 | Feas 58 124500.00 124527.56 | Inf 35 124969.62 125244.97 | Div 0.07 0.14 | Feas 0.00 1.00 | Pen 24.72 0.10
It 103000   4511 | T(s) 784.76 | Feas 35 124500.00 124502.60 | Inf 30 124409.76 124608.78 | Div 0.06 0.16 | Feas 0.29 1.00 | Pen 21.86 0.10
It 103500   5011 | T(s) 788.13 | Feas 38 124500.00 124512.16 | Inf 39 124524.54 124680.43 | Div 0.07 0.11 | Feas 0.10 1.00 | Pen 26.76 0.10
It 104000   5511 | T(s) 791.48 | Feas 50 124500.00 124506.36 | Inf 32 125180.05 125632.87 | Div 0.07 0.19 | Feas 0.00 1.00 | Pen 23.20 0.10
It 104500   6011 | T(s) 794.70 | Feas 65 124500.00 124500.48 | Inf 65 124467.40 124511.17 | Div 0.03 0.09 | Feas 0.19 1.00 | Pen 23.20 0.10
It 105000   6511 | T(s) 797.69 | Feas 25 124500.00 124729.40 | Inf 49 125040.78 125453.48 | Div 0.13 0.13 | Feas 0.00 1.00 | Pen 24.14 0.10
It 105500   7011 | T(s) 800.94 | Feas 38 124500.00 124642.32 | Inf 46 124769.84 125017.27 | Div 0.10 0.11 | Feas 0.00 1.00 | Pen 25.11 0.10
It 106000   7511 | T(s) 804.15 | Feas 34 124500.00 124507.16 | Inf 42 124804.09 124971.20 | Div 0.07 0.10 | Feas 0.00 1.00 | Pen 25.61 0.10
It 106500   8011 | T(s) 807.34 | Feas 64 124500.00 124501.04 | Inf 63 124474.63 124571.16 | Div 0.04 0.09 | Feas 0.25 1.00 | Pen 26.13 0.10
It 107000   8511 | T(s) 810.38 | Feas 31 124500.00 124561.88 | Inf 47 124435.33 124490.99 | Div 0.10 0.11 | Feas 0.19 1.00 | Pen 22.65 0.10
It 107500    309 | T(s) 813.69 | Feas 32 124498.00 124610.40 | Inf 47 125086.71 125526.58 | Div 0.12 0.15 | Feas 0.00 1.00 | Pen 23.10 0.10
It 108000    229 | T(s) 817.02 | Feas 55 124496.00 124497.96 | Inf 62 124161.73 124288.98 | Div 0.04 0.08 | Feas 0.30 1.00 | Pen 19.64 0.10
It 108500    352 | T(s) 820.67 | Feas 61 124494.00 124497.00 | Inf 29 124443.02 124557.77 | Div 0.04 0.14 | Feas 0.26 1.00 | Pen 20.43 0.10
It 109000    271 | T(s) 824.44 | Feas 47 124493.00 124563.32 | Inf 43 124783.96 125058.34 | Div 0.11 0.16 | Feas 0.00 1.00 | Pen 25.51 0.10
It 109500    771 | T(s) 827.81 | Feas 59 124493.00 124494.88 | Inf 54 124489.68 124528.95 | Div 0.03 0.11 | Feas 0.28 1.00 | Pen 21.68 0.10
It 110000   1271 | T(s) 831.90 | Feas 42 124493.00 124494.00 | Inf 26 124525.56 124843.87 | Div 0.03 0.24 | Feas 0.19 1.00 | Pen 22.56 0.10
It 110500   1771 | T(s) 835.62 | Feas 34 124493.00 124497.24 | Inf 52 124457.94 124525.30 | Div 0.05 0.09 | Feas 0.31 1.00 | Pen 23.47 0.10
It 111000   2271 | T(s) 838.57 | Feas 38 124493.00 124494.32 | Inf 60 124275.93 124421.34 | Div 0.03 0.04 | Feas 0.36 1.00 | Pen 19.95 0.10
It 111500   2771 | T(s) 842.30 | Feas 32 124493.00 124496.32 | Inf 62 124433.53 124481.52 | Div 0.05 0.06 | Feas 0.27 1.00 | Pen 20.75 0.10
It 112000   3271 | T(s) 846.19 | Feas 62 124493.00 124500.12 | Inf 31 124630.63 124826.55 | Div 0.06 0.13 | Feas 0.03 1.00 | Pen 25.91 0.10
It 112500   3771 | T(s) 850.02 | Feas 27 124493.00 124513.28 | Inf 48 124505.47 124663.77 | Div 0.08 0.17 | Feas 0.19 1.00 | Pen 22.47 0.10
It 113000   4271 | T(s) 853.78 | Feas 36 124493.00 124496.04 | Inf 35 124146.33 124480.23 | Div 0.05 0.19 | Feas 0.26 1.00 | Pen 19.87 0.10
It 113500   4771 | T(s) 857.66 | Feas 42 124493.00 124501.24 | Inf 63 124875.48 125115.32 | Div 0.07 0.09 | Feas 0.00 1.00 | Pen 24.80 0.10
It 114000   5271 | T(s) 860.78 | Feas 41 124493.00 124495.00 | Inf 36 124478.22 124612.17 | Div 0.04 0.12 | Feas 0.21 1.00 | Pen 25.81 0.10
It 114500   5771 | T(s) 863.95 | Feas 60 124493.00 124493.20 | Inf 60 124404.05 124466.42 | Div 0.02 0.07 | Feas 0.25 1.00 | Pen 22.37 0.10
It 115000   6271 | T(s) 867.48 | Feas 39 124493.00 124495.32 | Inf 56 124495.39 124575.05 | Div 0.04 0.09 | Feas 0.23 1.00 | Pen 27.39 0.10
It 115500   6771 | T(s) 871.06 | Feas 36 124493.00 124689.56 | Inf 59 124921.59 125275.31 | Div 0.12 0.09 | Feas 0.00 1.00 | Pen 24.22 0.10
It 116000   7271 | T(s) 874.31 | Feas 53 124493.00 124493.80 | Inf 35 124459.99 124517.78 | Div 0.03 0.09 | Feas 0.27 1.00 | Pen 21.00 0.10
It 116500   7771 | T(s) 877.95 | Feas 47 124493.00 124493.36 | Inf 37 124468.23 124620.99 | Div 0.02 0.14 | Feas 0.38 1.00 | Pen 21.85 0.10
It 117000   8271 | T(s) 881.43 | Feas 44 124493.00 124495.04 | Inf 40 124486.94 124679.45 | Div 0.05 0.16 | Feas 0.22 1.00 | Pen 22.73 0.10
It 117500   8771 | T(s) 884.98 | Feas 35 124493.00 124495.48 | Inf 37 124261.01 124331.10 | Div 0.05 0.10 | Feas 0.27 1.00 | Pen 19.71 0.10
It 118000   9271 | T(s) 888.41 | Feas 27 124493.00 124505.36 | Inf 30 124175.70 124468.72 | Div 0.07 0.14 | Feas 0.30 1.00 | Pen 20.10 0.10
It 118500   9771 | T(s) 892.65 | Feas 44 124493.00 124498.80 | Inf 50 124489.60 124621.26 | Div 0.06 0.12 | Feas 0.25 1.00 | Pen 24.60 0.10
It 119000  10271 | T(s) 896.46 | Feas 38 124493.00 124493.68 | Inf 38 124420.78 124528.63 | Div 0.03 0.10 | Feas 0.28 1.00 | Pen 21.33 0.10
It 119500  10771 | T(s) 900.22 | Feas 63 124493.00 124495.28 | Inf 31 124476.27 124583.14 | Div 0.04 0.14 | Feas 0.30 1.00 | Pen 21.76 0.10
It 120000  11271 | T(s) 903.61 | Feas 48 124493.00 124494.16 | Inf 57 123994.59 124214.09 | Div 0.03 0.09 | Feas 0.30 1.00 | Pen 18.86 0.10
It 120500  11771 | T(s) 907.53 | Feas 26 124493.00 124523.40 | Inf 34 124451.10 124536.96 | Div 0.08 0.15 | Feas 0.19 1.00 | Pen 22.63 0.10
It 121000  12271 | T(s) 911.63 | Feas 56 124493.00 124552.08 | Inf 51 125114.85 125616.66 | Div 0.08 0.18 | Feas 0.00 1.00 | Pen 23.55 0.10
It 121500  12771 | T(s) 915.42 | Feas 63 124493.00 124493.92 | Inf 54 124542.50 124721.59 | Div 0.03 0.14 | Feas 0.28 1.00 | Pen 24.50 0.10
It 122000  13271 | T(s) 919.16 | Feas 40 124493.00 124493.92 | Inf 35 124477.96 124583.60 | Div 0.03 0.13 | Feas 0.25 1.00 | Pen 24.99 0.10
It 122500  13771 | T(s) 922.92 | Feas 31 124493.00 124496.56 | Inf 46 124457.33 124579.64 | Div 0.06 0.12 | Feas 0.33 1.00 | Pen 21.67 0.10
It 123000  14271 | T(s) 926.89 | Feas 62 124493.00 124494.56 | Inf 25 124530.15 125410.10 | Div 0.04 0.26 | Feas 0.14 1.00 | Pen 27.05 0.10
It 123500  14771 | T(s) 930.37 | Feas 41 124493.00 124506.04 | Inf 54 124549.14 124838.14 | Div 0.06 0.14 | Feas 0.09 1.00 | Pen 28.14 0.10
It 124000  15271 | T(s) 934.07 | Feas 30 124493.00 124495.04 | Inf 25 124598.83 124948.29 | Div 0.05 0.22 | Feas 0.24 1.00 | Pen 24.40 0.10
It 124500  15771 | T(s) 937.96 | Feas 34 124493.00 124538.24 | Inf 35 124777.59 125078.24 | Div 0.07 0.15 | Feas 0.00 1.00 | Pen 25.39 0.10
It 125000  16271 | T(s) 941.34 | Feas 26 124493.00 124497.40 | Inf 56 124483.58 124538.37 | Div 0.06 0.09 | Feas 0.40 1.00 | Pen 22.01 0.10
It 125500  16771 | T(s) 944.76 | Feas 56 124493.00 124494.08 | Inf 51 124551.24 124843.05 | Div 0.04 0.13 | Feas 0.15 1.00 | Pen 26.41 0.10
It 126000  17271 | T(s) 948.30 | Feas 50 124493.00 124626.24 | Inf 38 125443.79 125792.68 | Div 0.10 0.18 | Feas 0.00 1.00 | Pen 22.90 0.10
It 126500  17771 | T(s) 951.96 | Feas 65 124493.00 124493.36 | Inf 41 124195.35 124490.88 | Div 0.02 0.15 | Feas 0.28 1.00 | Pen 19.85 0.10
It 127000  18271 | T(s) 955.97 | Feas 56 124493.00 124493.96 | Inf 62 124309.00 124451.41 | Div 0.03 0.11 | Feas 0.26 1.00 | Pen 20.66 0.10
It 127500  18771 | T(s) 960.11 | Feas 33 124493.00 124508.36 | Inf 48 124506.41 124656.15 | Div 0.06 0.13 | Feas 0.18 1.00 | Pen 25.28 0.10
It 128000  19271 | T(s) 963.80 | Feas 60 124493.00 124493.40 | Inf 63 124458.52 124502.87 | Div 0.02 0.08 | Feas 0.36 1.00 | Pen 21.92 0.10
It 128500  19771 | T(s) 967.28 | Feas 49 124493.00 124493.32 | Inf 48 124395.14 124436.53 | Div 0.03 0.09 | Feas 0.24 1.00 | Pen 22.36 0.10
----- RESET: CREATING A NEW POPULATION -----
----- BUILDING INITIAL POPULATION
It 129000    119 | T(s) 974.07 | Feas 33 127232.00 127829.60 | Inf 39 127079.27 127482.71 | Div 0.68 0.64 | Feas 0.03 1.00 | Pen 38.64 0.10
It 129500    166 | T(s) 979.46 | Feas 57 126947.00 127153.12 | Inf 48 126921.18 127187.15 | Div 0.55 0.60 | Feas 0.27 1.00 | Pen 48.24 0.10
It 130000    450 | T(s) 984.92 | Feas 33 126825.00 127096.08 | Inf 31 126717.08 127127.61 | Div 0.63 0.62 | Feas 0.14 1.00 | Pen 59.04 0.10
It 130500     24 | T(s) 989.82 | Feas 25 126750.00 127105.08 | Inf 49 126660.18 126865.33 | Div 0.64 0.56 | Feas 0.18 1.00 | Pen 50.18 0.10
It 131000    383 | T(s) 994.40 | Feas 46 126559.00 126763.56 | Inf 40 126583.22 126678.30 | Div 0.55 0.52 | Feas 0.23 1.00 | Pen 60.22 0.10
It 131500    174 | T(s) 999.03 | Feas 58 126460.00 126669.68 | Inf 32 126460.28 126717.12 | Div 0.55 0.59 | Feas 0.20 1.00 | Pen 61.43 0.10
It 132000     13 | T(s) 1003.46 | Feas 38 126320.00 126550.28 | Inf 64 126260.65 126570.52 | Div 0.56 0.51 | Feas 0.13 1.00 | Pen 62.65 0.10
It 132500    293 | T(s) 1007.80 | Feas 31 126221.00 126443.20 | Inf 44 126217.26 126383.47 | Div 0.56 0.48 | Feas 0.19 1.00 | Pen 53.26 0.10
It 133000    420 | T(s) 1011.92 | Feas 51 126076.00 126304.80 | Inf 26 126087.81 126507.15 | Div 0.50 0.58 | Feas 0.34 1.00 | Pen 55.41 0.10
It 133500    153 | T(s) 1015.99 | Feas 30 125921.00 126187.48 | Inf 44 125854.08 126219.17 | Div 0.50 0.49 | Feas 0.31 1.00 | Pen 48.04 0.10
It 134000    206 | T(s) 1020.04 | Feas 35 125752.00 126069.00 | Inf 48 125753.19 125973.12 | Div 0.45 0.37 | Feas 0.04 1.00 | Pen 58.80 0.10
It 134500     19 | T(s) 1023.95 | Feas 54 125637.00 125826.48 | Inf 27 125635.00 125851.24 | Div 0.32 0.40 | Feas 0.29 1.00 | Pen 52.00 0.10
It 135000     46 | T(s) 1027.71 | Feas 60 125577.00 125676.88 | Inf 44 125605.04 125731.33 | Div 0.20 0.28 | Feas 0.25 1.00 | Pen 53.04 0.10
It 135500      2 | T(s) 1031.45 | Feas 50 125566.00 125648.32 | Inf 28 125569.10 125751.83 | Div 0.23 0.35 | Feas 0.34 1.00 | Pen 54.10 0.10
It 136000    118 | T(s) 1035.17 | Feas 54 125471.00 125532.72 | Inf 53 125472.18 125561.75 | Div 0.15 0.16 | Feas 0.17 1.00 | Pen 55.18 0.10
It 136500     96 | T(s) 1038.72 | Feas 52 125442.00 125513.32 | Inf 63 125432.90 125506.35 | Div 0.24 0.24 | Feas 0.16 1.00 | Pen 46.90 0.10
It 137000    164 | T(s) 1042.39 | Feas 31 125396.00 125558.48 | Inf 48 125403.80 125513.58 | Div 0.34 0.27 | Feas 0.18 1.00 | Pen 48.80 0.10
It 137500    111 | T(s) 1046.02 | Feas 62 125305.00 125423.60 | Inf 26 125297.31 125564.80 | Div 0.23 0.37 | Feas 0.17 1.00 | Pen 42.31 0.10
It 138000    223 | T(s) 1049.50 | Feas 56 125286.00 125348.84 | Inf 65 125305.77 125380.57 | Div 0.22 0.22 | Feas 0.15 1.00 | Pen 50.77 0.10
It 138500     60 | T(s) 1053.14 | Feas 60 125261.00 125309.56 | Inf 54 125257.77 125360.32 | Div 0.19 0.23 | Feas 0.17 1.00 | Pen 50.77 0.10
It 139000     63 | T(s) 1056.67 | Feas 57 125229.00 125294.28 | Inf 62 125258.79 125323.55 | Div 0.22 0.24 | Feas 0.23 1.00 | Pen 51.79 0.10
It 139500     22 | T(s) 1060.31 | Feas 40 125226.00 125350.28 | Inf 48 125257.88 125403.80 | Div 0.28 0.31 | Feas 0.12 1.00 | Pen 53.88 0.10
It 140000    522 | T(s) 1063.89 | Feas 63 125226.00 125289.12 | Inf 36 125211.96 125316.14 | Div 0.23 0.28 | Feas 0.23 1.00 | Pen 54.96 0.10
It 140500      3 | T(s) 1067.48 | Feas 48 125170.00 125266.00 | Inf 57 125160.71 125254.60 | Div 0.24 0.24 | Feas 0.31 1.00 | Pen 46.71 0.10
It 141000    200 | T(s) 1071.04 | Feas 36 125135.00 125218.84 | Inf 51 125128.32 125213.93 | Div 0.22 0.20 | Feas 0.11 1.00 | Pen 58.32 0.10
It 141500    198 | T(s) 1074.59 | Feas 65 125113.00 125139.72 | Inf 44 125129.49 125192.21 | Div 0.12 0.20 | Feas 0.14 1.00 | Pen 59.49 0.10
It 142000    163 | T(s) 1077.96 | Feas 50 125105.00 125148.32 | Inf 60 125102.98 125145.30 | Div 0.19 0.17 | Feas 0.18 1.00 | Pen 42.98 0.10
It 142500     52 | T(s) 1081.27 | Feas 55 125094.00 125130.36 | Inf 44 125079.53 125153.70 | Div 0.18 0.22 | Feas 0.27 1.00 | Pen 36.53 0.10
It 143000    107 | T(s) 1084.81 | Feas 62 125077.00 125124.80 | Inf 59 125074.61 125123.83 | Div 0.17 0.17 | Feas 0.09 1.00 | Pen 52.61 0.10
It 143500    177 | T(s) 1088.34 | Feas 40 125051.00 125129.32 | Inf 45 125054.71 125132.71 | Div 0.21 0.22 | Feas 0.16 1.00 | Pen 44.71 0.10
It 144000    110 | T(s) 1091.86 | Feas 57 125028.00 125102.56 | Inf 35 125040.61 125157.89 | Div 0.21 0.26 | Feas 0.16 1.00 | Pen 45.61 0.10
It 144500    610 | T(s) 1095.51 | Feas 47 125028.00 125077.24 | Inf 59 125030.82 125092.63 | Div 0.21 0.20 | Feas 0.18 1.00 | Pen 55.82 0.10
It 145000    431 | T(s) 1098.99 | Feas 27 125015.00 125192.12 | Inf 35 125000.40 125164.91 | Div 0.29 0.29 | Feas 0.33 1.00 | Pen 48.40 0.10
It 145500    331 | T(s) 1102.72 | Feas 60 125004.00 125040.88 | Inf 34 125001.37 125127.50 | Div 0.18 0.28 | Feas 0.16 1.00 | Pen 49.37 0.10
It 146000      5 | T(s) 1106.25 | Feas 62 124992.00 125030.24 | Inf 63 124986.36 125026.51 | Div 0.19 0.18 | Feas 0.33 1.00 | Pen 50.36 0.10
It 146500     28 | T(s) 1109.83 | Feas 29 124973.00 125110.08 | Inf 63 124972.39 125044.86 | Div 0.28 0.21 | Feas 0.41 1.00 | Pen 52.39 0.10
It 147000    253 | T(s) 1113.37 | Feas 54 124944.00 125009.00 | Inf 48 124943.44 125014.90 | Div 0.20 0.20 | Feas 0.22 1.00 | Pen 53.44 0.10
It 147500    261 | T(s) 1116.95 | Feas 36 124921.00 124993.60 | Inf 29 124921.44 125007.79 | Div 0.18 0.21 | Feas 0.24 1.00 | Pen 53.44 0.10
It 148000    171 | T(s) 1120.25 | Feas 34 124910.00 124931.96 | Inf 38 124903.33 124923.57 | Div 0.11 0.09 | Feas 0.35 1.00 | Pen 46.33 0.10
It 148500     12 | T(s) 1123.14 | Feas 26 124907.00 124921.68 | Inf 26 124898.26 124917.18 | Div 0.11 0.10 | Feas 0.18 1.00 | Pen 47.26 0.10
It 149000     58 | T(s) 1126.06 | Feas 63 124899.00 124907.68 | Inf 46 124894.17 124910.77 | Div 0.05 0.08 | Feas 0.20 1.00 | Pen 49.17 0.10
It 149500     75 | T(s) 1129.05 | Feas 26 124889.00 125049.36 | Inf 34 124882.17 124934.33 | Div 0.17 0.11 | Feas 0.20 1.00 | Pen 49.17 0.10
It 150000     32 | T(s) 1132.21 | Feas 57 124871.00 124889.32 | Inf 63 124877.15 124888.75 | Div 0.08 0.08 | Feas 0.16 1.00 | Pen 50.15 0.10
It 150500     98 | T(s) 1135.23 | Feas 33 124868.00 124883.60 | Inf 47 124860.35 124874.27 | Div 0.09 0.06 | Feas 0.33 1.00 | Pen 44.35 0.10
